year,marital,age,race,income
2012,Separated,37,Black,17500
2012,Never married,23,White,25000
2012,Never married,26,White,3500
2012,Widowed,81,White,17500
2012,Never married,53,White,25000
2012,Married,39,White,25000
2012,Married,38,Other,25000
2012,Separated,53,White,3500
2012,Married,60,Other,4500
2012,Married,22,White,7500
2012,Separated,49,Black,9000
2012,Married,33,Other,25000
2012,Divorced,34,Other,12500
2012,Never married,55,White,4500
2012,Married,29,White,12500
2012,Married,51,Black,22500
2012,Never married,24,White,12500
2012,Divorced,26,White,17500
2012,Divorced,45,White,25000
2012,Married,55,White,25000
2012,Married,58,White,25000
2012,Never married,37,Black,2000
2012,Never married,32,Black,25000
2012,Married,58,White,25000
2012,Separated,43,Other,3500
2012,Widowed,74,White,5500
2012,Never married,27,White,25000
2012,Married,45,Other,25000
2012,Never married,42,Other,25000
2012,Separated,28,White,25000
2012,Never married,47,White,25000
2012,Never married,25,White,17500
2012,Divorced,46,Other,25000
2012,Married,26,White,9000
2012,Married,65,White,25000
2012,Married,37,White,2000
2012,Married,55,White,25000
2012,Divorced,48,White,25000
2012,Never married,25,White,12500
2012,Married,37,Other,25000
2012,Married,59,White,25000
2012,Never married,61,White,25000
2012,Divorced,25,White,22500
2012,Never married,63,White,12500
2012,Divorced,54,White,17500
2012,Married,39,White,22500
2012,Married,28,White,5500
2012,Never married,31,Other,17500
2012,Separated,34,White,2000
2012,Married,55,Other,25000
2012,Married,48,White,25000
2012,Married,32,Other,25000
2012,Never married,25,Other,12500
2012,Separated,44,Other,4500
2012,Divorced,48,Other,2000
2012,Never married,33,White,22500
2012,Never married,26,Other,12500
2012,Never married,18,White,12500
2012,Married,36,White,25000
2012,Married,33,White,25000
2012,Married,50,Other,17500
2012,Divorced,69,White,25000
2012,Married,68,White,25000
2012,Divorced,67,White,7500
2012,Married,35,White,17500
2012,Married,63,White,25000
2012,Married,51,White,22500
2012,Never married,27,White,22500
2012,Married,68,White,22500
2012,Never married,23,White,12500
2012,Married,34,White,25000
2012,Divorced,46,White,9000
2012,Divorced,63,White,12500
2012,Widowed,62,White,25000
2012,Never married,29,White,12500
2012,Divorced,37,White,22500
2012,Married,39,White,25000
2012,Divorced,46,White,25000
2012,Never married,55,White,25000
2012,Never married,27,White,6500
2012,Married,49,White,25000
2012,Married,67,White,25000
2012,Never married,36,White,25000
2012,Never married,21,White,9000
2012,Never married,21,White,5500
2012,Never married,43,White,22500
2012,Married,41,White,25000
2012,Married,44,White,25000
2012,Never married,18,White,2000
2012,Divorced,39,Black,12500
2012,Married,31,White,25000
2012,Married,37,White,25000
2012,Married,24,White,22500
2012,Married,32,White,25000
2012,Married,50,White,25000
2012,Never married,24,White,9000
2012,Married,56,White,25000
2012,Married,59,White,25000
2012,Married,65,White,1000
2012,Married,49,White,25000
2012,Married,36,White,25000
2012,Married,55,Black,25000
2012,Married,52,White,17500
2012,Married,33,White,25000
2012,Married,32,White,25000
2012,Divorced,39,Black,25000
2012,Never married,35,Black,25000
2012,Married,38,Other,25000
2012,Divorced,52,White,12500
2012,Married,73,White,12500
2012,Divorced,46,White,25000
2012,Divorced,37,White,25000
2012,Married,41,White,25000
2012,Divorced,32,White,25000
2012,Never married,43,Black,22500
2012,Divorced,46,White,17500
2012,Married,75,White,17500
2012,Divorced,54,Black,22500
2012,Never married,52,Black,2000
2012,Never married,21,White,2000
2012,Never married,32,Other,17500
2012,Married,36,White,25000
2012,Married,54,White,12500
2012,Divorced,63,White,9000
2012,Never married,53,White,22500
2012,Married,61,White,17500
2012,Married,65,White,25000
2012,Married,32,White,9000
2012,Married,59,White,25000
2012,Married,60,White,25000
2012,Never married,23,White,5500
2012,Married,61,White,17500
2012,Married,51,White,25000
2012,Divorced,38,White,25000
2012,Married,39,White,25000
2012,Divorced,25,White,12500
2012,Married,33,White,3500
2012,Never married,30,White,17500
2012,Married,36,White,25000
2012,Divorced,35,White,17500
2012,Never married,27,White,25000
2012,Divorced,31,White,25000
2012,Divorced,41,Black,25000
2012,Married,33,White,12500
2012,Widowed,37,White,25000
2012,Married,44,White,25000
2012,Married,33,White,2000
2012,Never married,25,White,6500
2012,Never married,26,White,25000
2012,Divorced,36,White,25000
2012,Married,86,White,25000
2012,Married,72,White,25000
2012,Never married,64,White,1000
2012,Married,49,Other,17500
2012,Married,42,White,25000
2012,Widowed,59,White,4500
2012,Married,73,White,4500
2012,Married,48,White,25000
2012,Never married,21,White,4500
2012,Married,26,White,2000
2012,Divorced,74,White,12500
2012,Married,59,White,17500
2012,Married,56,White,25000
2012,Married,60,White,25000
2012,Never married,54,White,9000
2012,Never married,34,White,17500
2012,Married,35,White,25000
2012,Divorced,61,White,25000
2012,Married,79,White,3500
2012,Never married,39,White,17500
2012,Never married,36,White,12500
2012,Never married,32,White,17500
2012,Divorced,74,White,12500
2012,Divorced,61,White,25000
2012,Never married,29,White,25000
2012,Married,32,White,25000
2012,Separated,32,White,22500
2012,Married,29,White,25000
2012,Married,46,White,25000
2012,Never married,28,White,12500
2012,Divorced,47,White,25000
2012,Never married,26,White,17500
2012,Married,79,White,17500
2012,Married,39,White,12500
2012,Married,57,White,25000
2012,Never married,51,White,22500
2012,Married,78,White,9000
2012,Never married,55,White,22500
2012,Never married,33,White,25000
2012,Married,44,White,25000
2012,Divorced,51,White,17500
2012,Married,36,White,5500
2012,Married,44,White,17500
2012,Married,26,White,22500
2012,Married,25,White,12500
2012,Married,60,Other,12500
2012,Married,47,Black,25000
2012,Never married,28,Black,25000
2012,Widowed,66,Black,25000
2012,Divorced,31,White,2000
2012,Married,44,Black,12500
2012,Married,45,White,25000
2012,Never married,23,Black,25000
2012,Separated,33,White,22500
2012,Never married,28,White,22500
2012,Married,56,White,2000
2012,Never married,29,Other,12500
2012,Divorced,61,White,25000
2012,Married,31,Other,3500
2012,Never married,25,Other,2000
2012,Never married,62,Black,12500
2012,Separated,39,Black,17500
2012,Separated,24,White,2000
2012,Married,43,Black,7500
2012,Divorced,41,Black,25000
2012,Married,56,White,12500
2012,Divorced,56,White,25000
2012,Married,47,White,25000
2012,Never married,30,White,17500
2012,Never married,33,White,25000
2012,Never married,21,White,7500
2012,Married,39,White,25000
2012,Married,34,White,25000
2012,Divorced,44,White,4500
2012,Never married,30,Black,2000
2012,Divorced,50,White,25000
2012,Divorced,49,Black,25000
2012,Married,71,White,22500
2012,Married,58,White,25000
2012,Never married,40,White,17500
2012,Married,45,White,22500
2012,Divorced,62,White,25000
2012,Never married,28,White,22500
2012,Married,60,White,25000
2012,Divorced,42,White,25000
2012,Married,36,White,25000
2012,Married,50,White,25000
2012,Never married,20,White,6500
2012,Widowed,50,Other,6500
2012,Married,65,White,25000
2012,Never married,61,Other,12500
2012,Married,48,White,25000
2012,Never married,37,Other,17500
2014,Divorced,53,White,25000
2014,Married,26,White,25000
2014,Married,56,White,12500
2014,Married,56,White,25000
2014,Married,34,White,25000
2014,Married,30,Other,25000
2014,Married,40,White,22500
2014,Never married,25,White,25000
2014,Married,56,White,22500
2014,Divorced,51,Other,25000
2014,Never married,46,White,25000
2014,Married,51,White,22500
2014,Divorced,39,Other,6500
2014,Divorced,30,Black,22500
2014,Never married,38,White,25000
2014,Separated,35,White,22500
2014,Married,57,White,25000
2014,Married,50,White,25000
2014,Divorced,54,White,25000
2014,Divorced,61,White,25000
2014,Married,37,Black,22500
2014,Never married,38,Other,9000
2014,Divorced,31,White,25000
2014,Married,35,White,25000
2014,Never married,26,White,25000
2014,Separated,50,White,25000
2014,Never married,43,Black,25000
2014,Never married,30,White,25000
2014,Married,59,White,25000
2014,Married,32,White,25000
2014,Married,32,Other,25000
2014,Married,52,White,25000
2014,Married,42,White,25000
2014,Married,29,Other,25000
2014,Married,51,Other,25000
2014,Never married,24,Black,2000
2014,Never married,44,White,25000
2014,Never married,56,White,25000
2014,Never married,51,White,22500
2014,Never married,32,Other,22500
2014,Married,47,Other,25000
2014,Never married,47,Other,25000
2014,Married,34,Other,25000
2014,Married,69,White,25000
2014,Married,65,White,25000
2014,Divorced,57,White,25000
2014,Never married,32,White,22500
2014,Married,66,White,25000
2014,Married,51,White,25000
2014,Married,39,White,25000
2014,Married,54,White,25000
2014,Divorced,58,White,25000
2014,Married,51,Other,9000
2014,Married,41,Black,25000
2014,Never married,25,White,25000
2014,Never married,48,Black,25000
2014,Never married,45,White,25000
2014,Married,27,Black,25000
2014,Never married,24,White,17500
2014,Never married,26,Black,25000
2014,Never married,37,Black,17500
2014,Never married,43,Black,25000
2014,Never married,32,White,25000
2014,Widowed,65,Black,25000
2014,Married,32,White,25000
2014,Married,41,White,25000
2014,Married,42,White,25000
2014,Never married,26,Other,12500
2014,Married,29,Other,25000
2014,Never married,28,Other,22500
2014,Never married,35,White,25000
2014,Never married,30,Other,25000
2014,Married,44,Other,25000
2014,Never married,58,White,25000
2014,Never married,56,White,22500
2014,Never married,32,White,25000
2014,Married,38,Other,25000
2014,Never married,29,Black,25000
2014,Separated,47,Black,22500
2014,Married,53,Black,25000
2014,Divorced,54,Black,25000
2014,Divorced,64,Black,25000
2014,Never married,30,White,25000
2014,Married,61,White,25000
2014,Married,41,White,25000
2014,Married,57,Other,25000
2014,Never married,29,White,12500
2014,Married,40,White,25000
2014,Never married,21,White,22500
2014,Married,55,White,25000
2014,Married,38,White,25000
2014,Separated,37,White,9000
2014,Never married,37,Black,25000
2014,Divorced,74,White,12500
2014,Married,54,White,25000
2014,Never married,23,Black,6500
2014,Married,25,Other,4500
2014,Married,48,White,25000
2014,Married,51,Other,25000
2014,Married,54,Other,25000
2014,Never married,45,White,25000
2014,Never married,23,White,25000
2014,Divorced,63,White,25000
2014,Divorced,59,Black,1000
2014,Never married,45,White,25000
2014,Married,55,White,25000
2014,Never married,46,White,25000
2014,Never married,20,Black,3500
2014,Separated,63,White,25000
2014,Divorced,71,White,12500
2014,Never married,37,Other,25000
2014,Never married,46,White,3500
2014,Divorced,45,Other,25000
2014,Divorced,62,White,25000
2014,Divorced,48,Black,25000
2014,Never married,31,Black,25000
2014,Never married,37,Black,25000
2014,Never married,35,Black,22500
2014,Married,54,White,6500
2014,Never married,36,White,25000
2014,Never married,27,White,22500
2014,Never married,20,Other,6500
2014,Married,41,White,25000
2014,Never married,25,Black,12500
2014,Married,46,Other,25000
2014,Married,50,White,22500
2014,Separated,34,Other,25000
2014,Married,35,White,25000
2014,Married,53,White,9000
2014,Married,38,White,7500
2014,Married,35,White,22500
2014,Married,46,Other,25000
2014,Separated,41,White,25000
2014,Married,61,Other,12500
2014,Married,56,White,17500
2014,Never married,24,Other,25000
2014,Married,69,White,22500
2014,Married,61,White,25000
2014,Widowed,43,White,12500
2014,Divorced,69,White,25000
2014,Married,41,White,25000
2014,Never married,23,White,17500
2014,Never married,30,White,17500
2014,Never married,51,Other,25000
2014,Married,61,White,25000
2014,Married,45,White,25000
2014,Married,58,Other,25000
2014,Never married,41,Other,22500
2014,Married,58,Other,25000
2014,Married,72,White,25000
2014,Married,58,White,25000
2014,Married,50,White,2000
2014,Divorced,43,White,25000
2014,Married,25,Other,12500
2014,Married,46,White,25000
2014,Married,43,White,25000
2014,Divorced,48,Black,25000
2014,Never married,48,Other,25000
2014,Never married,29,White,17500
2014,Never married,29,Black,25000
2014,Divorced,50,Black,25000
2014,Married,30,White,25000
2014,Married,32,White,25000
2014,Separated,26,White,25000
2014,Married,38,White,25000
2014,Married,39,Other,22500
2014,Never married,20,White,17500
2014,Married,39,White,2000
2014,Married,57,White,4500
2014,Never married,31,White,25000
2014,Married,61,White,25000
2014,Married,31,White,22500
2014,Never married,26,Other,25000
2014,Married,60,Black,25000
2014,Never married,43,White,25000
2014,Divorced,65,White,25000
2014,Divorced,34,Black,25000
2014,Never married,25,White,25000
2014,Married,30,White,25000
2014,Divorced,46,Black,25000
2014,Never married,28,Black,25000
2014,Widowed,40,Black,25000
2014,Never married,25,Black,7500
2014,Married,55,Other,25000
2014,Never married,31,Other,9000
2014,Married,33,Other,25000
2014,Married,58,White,25000
2014,Married,54,Other,5500
2014,Married,36,White,22500
2014,Divorced,34,Other,22500
2014,Never married,19,Other,1000
2014,Married,66,Other,25000
2014,Never married,53,White,25000
2014,Married,41,White,25000
2014,Never married,35,Black,1000
2014,Married,64,White,17500
2014,Never married,39,Other,3500
2014,Married,50,White,12500
2014,Married,45,White,25000
2014,Divorced,47,White,25000
2014,Married,36,White,25000
2014,Married,38,White,25000
2014,Married,42,White,25000
2014,Married,70,White,12500
2014,Married,53,White,22500
2014,Married,29,White,25000
2014,Never married,28,Other,1000
2014,Married,35,White,22500
2014,Never married,35,White,5500
2014,Married,50,White,12500
2014,Widowed,57,White,25000
2014,Divorced,40,White,25000
2014,Married,32,White,25000
2014,Never married,30,White,25000
2014,Never married,30,White,25000
2014,Married,49,White,25000
2014,Married,58,White,25000
2014,Married,49,White,25000
2014,Married,66,White,22500
2014,Divorced,43,White,25000
2014,Married,67,Other,25000
2014,Married,65,White,25000
2014,Married,52,White,25000
2014,Married,63,White,25000
2014,Married,60,White,25000
2014,Married,49,White,25000
2014,Married,36,White,25000
2014,Never married,19,White,25000
2014,Married,57,White,25000
2014,Never married,39,Other,25000
2014,Married,33,Other,25000
2014,Never married,38,Black,25000
2014,Never married,57,Black,25000
2014,Never married,23,White,3500
2014,Divorced,55,Black,25000
2014,Never married,22,Black,25000
2014,Widowed,70,Black,17500
2014,Never married,27,Black,25000
2014,Divorced,58,Black,25000
2014,Divorced,36,Black,25000
2014,Married,41,White,25000
2014,Divorced,58,White,25000
2014,Married,52,White,25000
2014,Divorced,63,White,25000
2014,Married,70,White,25000
2014,Never married,63,White,25000
2014,Married,31,White,25000
2014,Married,60,Black,25000
2014,Married,34,White,25000
2014,Married,35,White,25000
2014,Never married,72,White,22500
2014,Married,49,White,25000
2014,Divorced,38,Black,25000
2014,Never married,40,White,25000
2014,Married,37,Black,22500
2014,Married,35,White,25000
2014,Widowed,62,Black,25000
2014,Never married,32,Black,25000
2014,Married,70,White,5500
2014,Never married,44,Other,2000
2014,Married,57,Other,25000
2014,Separated,42,White,22500
2014,Never married,25,Black,7500
2014,Never married,42,Black,17500
2014,Married,41,White,25000
2014,Married,56,White,25000
2014,Married,45,White,12500
2014,Never married,25,White,25000
2014,Never married,24,White,25000
2014,Never married,25,Other,1000
2014,Married,36,White,3500
2014,Never married,65,White,25000
2014,Never married,44,White,25000
2014,Widowed,78,White,9000
2014,Married,59,White,25000
2014,Married,65,White,25000
2014,Married,60,White,25000
2014,Married,50,Other,25000
2014,Married,32,White,22500
2014,Married,28,White,25000
2014,Divorced,29,Black,17500
2014,Married,44,White,25000
2014,Married,45,White,17500
2014,Widowed,74,White,9000
2014,Married,60,Other,12500
2014,Divorced,55,White,22500
2014,Never married,28,White,25000
2014,Never married,24,White,25000
2014,Divorced,40,White,25000
2014,Married,55,White,25000
2014,Divorced,52,White,25000
2014,Married,63,White,25000
2014,Married,38,White,25000
2014,Never married,31,White,25000
2014,Married,60,White,25000
2014,Divorced,59,White,25000
2014,Married,54,White,25000
2014,Married,38,White,25000
2014,Married,47,White,25000
2014,Never married,25,White,25000
2014,Married,57,White,25000
2014,Never married,21,White,12500
2014,Never married,66,White,25000
2014,Married,50,Other,25000
2014,Married,65,Other,25000
2014,Married,74,White,25000
2014,Divorced,65,White,25000
2014,Married,54,White,25000
2014,Widowed,63,White,25000
2014,Divorced,66,White,25000
2014,Divorced,71,Other,25000
2014,Married,36,Other,25000
2014,Divorced,58,Other,25000
2014,Divorced,37,Black,25000
2014,Never married,34,Black,25000
2014,Divorced,34,White,25000
2014,Never married,69,White,25000
2014,Married,68,Black,12500
2014,Married,32,Black,25000
2014,Never married,31,Other,22500
2014,Married,56,Other,4500
2014,Never married,37,Black,25000
2014,Married,63,White,22500
2014,Never married,45,Black,25000
2014,Married,50,White,25000
2014,Never married,21,Other,25000
2014,Never married,60,White,25000
2014,Married,40,Other,25000
2014,Never married,28,White,25000
2014,Never married,43,White,25000
2014,Never married,41,White,17500
2014,Married,29,Other,25000
2014,Married,33,Other,1000
2014,Never married,42,White,25000
2014,Never married,29,White,25000
2014,Married,44,White,25000
2014,Married,30,White,25000
2014,Married,33,White,25000
2014,Divorced,69,White,22500
2014,Married,37,White,12500
2014,Divorced,64,White,9000
2014,Married,38,Other,25000
2014,Married,49,Other,25000
2014,Divorced,43,White,25000
2014,Married,49,White,1000
2014,Married,49,White,25000
2014,Married,45,White,25000
2014,Married,68,White,17500
2014,Married,53,White,25000
2014,Married,30,White,25000
2014,Divorced,56,Black,17500
2014,Separated,31,Black,6500
2014,Married,55,Other,25000
2014,Never married,55,Black,25000
2014,Married,54,Other,17500
2014,Divorced,71,White,25000
2014,Married,32,White,25000
2014,Divorced,58,White,25000
2014,Married,54,White,25000
2014,Married,70,White,17500
2014,Divorced,47,Black,25000
2014,Married,47,White,25000
2014,Married,47,Black,3500
2014,Divorced,42,Black,17500
2014,Married,56,White,25000
2014,Married,55,White,25000
2014,Married,62,White,25000
2014,Married,53,Black,25000
2014,Widowed,66,White,22500
2014,Never married,30,Black,25000
2014,Married,57,White,25000
2014,Married,58,White,25000
2014,Divorced,47,White,25000
2014,Married,29,Other,25000
2014,Married,36,White,25000
2014,Married,44,White,25000
2014,Never married,26,White,25000
2014,Married,64,White,25000
2014,Never married,47,White,22500
2014,Widowed,70,White,22500
2014,Married,61,White,25000
2014,Never married,21,White,17500
2014,Never married,41,White,25000
2014,Never married,35,White,25000
2014,Never married,30,White,6500
2014,Never married,26,Black,12500
2014,Separated,49,Black,4500
2014,Never married,32,Black,1000
2014,Married,42,White,1000
2014,Married,53,White,25000
2014,Never married,37,Black,25000
2014,Married,46,Black,25000
2014,Never married,40,White,25000
2014,Never married,25,Black,12500
2014,Married,61,Other,25000
2014,Married,50,White,3500
2014,Divorced,51,Other,25000
2014,Married,57,White,25000
2014,Widowed,79,Black,17500
2014,Divorced,31,Black,6500
2014,Never married,24,Black,12500
2014,Married,61,Black,17500
2014,Widowed,62,Black,25000
2014,Never married,54,Black,25000
2014,Never married,24,White,22500
2014,Married,27,Black,6500
2014,Never married,36,White,25000
2014,Divorced,59,White,25000
2014,Never married,41,White,5500
2014,Married,36,Black,25000
2014,Married,40,White,25000
2014,Married,33,Black,17500
2014,Married,32,Other,25000
2014,Never married,32,White,25000
2014,Divorced,57,White,25000
2014,Married,60,White,25000
2014,Never married,59,White,25000
2014,Married,47,White,17500
2014,Never married,57,White,25000
2014,Divorced,65,White,25000
2014,Married,61,White,1000
2014,Never married,26,White,22500
2014,Never married,33,White,25000
2014,Married,27,White,25000
2014,Never married,34,White,25000
2014,Never married,39,Black,25000
2014,Never married,24,Black,12500
2014,Never married,40,Black,22500
2014,Divorced,48,White,25000
2014,Widowed,58,White,3500
2014,Widowed,57,White,25000
2014,Married,53,White,25000
2014,Married,30,White,2000
2014,Married,61,Black,25000
2014,Married,50,Other,9000
2014,Never married,27,Black,9000
2014,Never married,21,Black,12500
2014,Never married,29,Black,25000
2014,Separated,32,Black,3500
2014,Married,37,Other,25000
2014,Never married,37,White,22500
2014,Married,71,White,25000
2014,Divorced,53,Black,25000
2014,Married,45,White,25000
2014,Married,53,White,25000
2014,Never married,22,Black,3500
2014,Divorced,58,Black,25000
2014,Married,50,White,25000
2014,Married,48,White,25000
2014,Never married,26,White,25000
2014,Divorced,59,White,2000
2014,Married,38,Black,25000
2014,Divorced,52,Black,4500
2014,Divorced,73,Black,25000
2014,Separated,32,Black,25000
2014,Married,48,White,25000
2014,Married,53,White,12500
2014,Married,45,White,17500
2014,Married,32,White,22500
2014,Never married,39,Black,25000
2014,Married,54,Black,25000
2014,Never married,20,Black,3500
2014,Married,50,White,22500
2014,Separated,53,White,12500
2014,Married,47,White,25000
2014,Married,75,Black,25000
2014,Widowed,63,Black,12500
2014,Married,43,White,25000
2014,Never married,31,White,4500
2014,Married,40,White,25000
2014,Never married,74,White,25000
2014,Never married,24,Black,4500
2014,Divorced,40,Other,17500
2014,Never married,33,White,25000
2014,Divorced,42,White,25000
2014,Married,35,Other,22500
2014,Married,60,White,25000
2014,Never married,35,White,25000
2014,Divorced,66,Black,1000
2014,Separated,49,Black,25000
2014,Never married,59,Black,4500
2014,Never married,30,Black,5500
2014,Never married,26,Black,5500
2014,Married,26,Black,25000
2014,Widowed,51,White,25000
2014,Never married,39,White,9000
2014,Married,58,White,25000
2014,Divorced,57,White,25000
2014,Married,47,White,25000
2014,Married,53,White,25000
2014,Married,37,White,25000
2014,Never married,54,Other,25000
2014,Never married,22,White,2000
2014,Never married,30,Black,17500
2014,Never married,25,Black,22500
2014,Married,56,White,12500
2014,Never married,55,White,25000
2014,Never married,27,White,6500
2014,Separated,52,White,12500
2014,Never married,36,White,25000
2014,Married,31,White,25000
2014,Married,58,White,25000
2014,Never married,23,Black,22500
2014,Never married,19,Black,25000
2014,Married,40,White,25000
2014,Married,44,White,25000
2014,Married,54,White,25000
2014,Divorced,68,White,25000
2014,Married,67,White,25000
2014,Married,61,Other,25000
2014,Married,39,Other,22500
2014,Divorced,56,White,25000
2014,Married,52,White,2000
2014,Married,28,White,5500
2014,Married,29,White,2000
2014,Never married,34,Other,25000
2014,Married,29,White,22500
2014,Never married,34,White,25000
2014,Never married,60,White,25000
2014,Never married,29,White,25000
2014,Married,31,White,17500
2014,Married,58,White,25000
2014,Divorced,42,White,25000
2014,Married,35,White,25000
2014,Married,53,White,25000
2014,Married,52,White,25000
2014,Never married,41,White,25000
2014,Divorced,42,White,25000
2014,Married,58,White,25000
2014,Married,40,White,25000
2014,Divorced,31,White,25000
2014,Married,56,Black,25000
2014,Married,34,White,25000
2014,Divorced,58,White,17500
2014,Never married,23,White,4500
2014,Never married,53,White,22500
2014,Never married,22,Black,12500
2014,Never married,30,White,25000
2014,Married,60,White,22500
2014,Never married,28,White,25000
2014,Married,60,White,25000
2014,Never married,37,White,25000
2014,Never married,52,Black,12500
2014,Married,25,White,25000
2014,Married,38,White,22500
2014,Never married,41,White,25000
2014,Never married,43,Black,25000
2014,Never married,34,White,22500
2014,Married,39,Black,25000
2014,Never married,26,White,22500
2014,Never married,27,White,12500
2014,Divorced,34,White,17500
2014,Married,34,Black,25000
2014,Divorced,59,White,25000
2014,Never married,32,Other,25000
2014,Divorced,65,Other,22500
2014,Never married,44,Other,3500
2014,Never married,44,Other,5500
2014,Never married,22,Black,1000
2014,Divorced,38,Black,17500
2014,Divorced,58,Black,25000
2014,Married,38,White,25000
2014,Married,53,White,25000
2014,Married,42,White,25000
2014,Married,55,White,25000
2014,Married,51,White,25000
2014,Married,60,White,22500
2014,Never married,38,White,25000
2014,Divorced,56,White,25000
2014,Never married,37,White,25000
2014,Never married,60,White,25000
2014,Married,32,White,25000
2014,Married,53,White,25000
2014,Married,24,White,12500
2014,Divorced,42,Other,25000
2014,Married,31,White,25000
2014,Married,36,White,25000
2014,Divorced,41,White,25000
2014,Married,40,White,25000
2014,Married,43,Other,25000
2014,Divorced,59,White,25000
2014,Married,40,White,25000
2014,Divorced,53,White,25000
2014,Married,60,White,25000
2014,Married,29,White,25000
2014,Never married,30,White,22500
2014,Divorced,59,White,1000
2014,Married,40,Other,17500
2014,Never married,29,White,25000
2014,Married,48,White,22500
2014,Married,64,White,7500
2014,Married,49,White,25000
2014,Married,62,White,25000
2014,Never married,42,White,25000
2014,Divorced,54,White,6500
2014,Married,62,White,25000
2014,Married,56,White,25000
2014,Married,50,White,25000
2014,Never married,23,White,3500
2014,Married,66,White,25000
2014,Never married,49,White,25000
2014,Married,68,White,25000
2014,Married,63,White,25000
2014,Married,39,White,5500
2014,Married,55,White,25000
2014,Never married,42,White,25000
2014,Divorced,75,White,4500
2014,Never married,53,White,25000
2014,Never married,56,White,12500
2014,Never married,35,White,25000
2014,Never married,23,Black,22500
2014,Never married,21,White,5500
2014,Never married,22,Black,3500
2014,Never married,29,Black,25000
2014,Never married,58,Black,12500
2014,Married,56,White,22500
2014,Married,33,White,22500
2014,Never married,36,White,22500
2014,Never married,25,White,12500
2014,Divorced,53,Other,25000
2014,Never married,44,White,25000
2014,Married,51,Black,25000
2014,Never married,66,Black,25000
2014,Never married,40,Black,25000
2014,Married,50,White,25000
2014,Married,50,White,25000
2014,Never married,41,White,25000
2014,Never married,39,White,22500
2014,Divorced,55,White,25000
2014,Married,47,White,25000
2014,Married,60,Black,25000
2014,Married,57,Other,2000
2014,Married,48,White,25000
2014,Married,30,White,25000
2014,Divorced,58,White,25000
2014,Married,57,White,12500
2014,Married,66,White,12500
2014,Married,55,White,25000
2014,Married,54,White,22500
2014,Never married,26,Black,3500
2014,Divorced,47,White,25000
2014,Married,62,Other,25000
2014,Married,41,White,25000
2014,Never married,44,White,25000
2014,Married,54,White,12500
2014,Widowed,57,White,25000
2014,Widowed,60,White,25000
2014,Never married,30,Black,2000
2014,Married,46,Black,25000
2014,Married,59,Other,12500
2014,Divorced,59,Black,12500
2014,Married,51,Black,25000
2014,Divorced,42,White,25000
2014,Married,25,White,2000
2014,Divorced,25,White,25000
2014,Never married,21,White,6500
2014,Married,35,White,25000
2014,Married,62,White,25000
2014,Never married,59,Black,25000
2014,Never married,21,Other,6500
2014,Married,45,White,22500
2014,Married,52,White,6500
2014,Separated,42,White,25000
2014,Divorced,58,Black,25000
2014,Never married,19,White,9000
2014,Married,36,Other,25000
2014,Married,37,White,25000
2014,Divorced,33,White,22500
2014,Married,30,White,25000
2014,Married,50,White,25000
2014,Divorced,66,White,25000
2014,Married,60,White,25000
2014,Married,52,White,12500
2014,Never married,33,Other,25000
2014,Divorced,45,Other,25000
2014,Never married,21,Other,3500
2014,Married,32,White,17500
2014,Never married,41,White,25000
2014,Widowed,59,White,25000
2014,Married,32,White,22500
2014,Divorced,44,White,25000
2014,Divorced,38,Other,25000
2014,Never married,32,Other,5500
2014,Never married,34,Other,25000
2014,Married,47,White,25000
2014,Never married,28,White,25000
2014,Divorced,39,White,25000
2014,Divorced,55,White,25000
2014,Married,64,White,4500
2014,Never married,33,White,25000
2014,Married,43,White,25000
2014,Never married,43,Black,25000
2014,Never married,23,White,9000
2014,Married,31,Black,22500
2014,Never married,51,Black,12500
2014,Married,38,White,25000
2014,Never married,49,White,25000
2014,Married,50,White,25000
2014,Widowed,80,Other,12500
2014,Married,50,White,25000
2014,Divorced,47,White,25000
2014,Never married,28,White,9000
2014,Separated,34,White,25000
2014,Separated,33,White,12500
2014,Married,39,White,25000
2014,Married,56,Black,25000
2014,Married,48,White,25000
2014,Married,55,White,25000
2014,Never married,47,White,25000
2014,Separated,52,White,25000
2014,Never married,22,Black,12500
2014,Never married,27,Black,25000
2014,Married,42,Black,6500
2014,Separated,48,White,22500
2014,Divorced,53,Black,22500
2014,Never married,37,Black,25000
2014,Never married,30,Black,25000
2014,Never married,30,Black,3500
2014,Divorced,45,White,12500
2014,Never married,25,White,25000
2014,Divorced,49,White,17500
2014,Married,36,White,17500
2014,Divorced,49,White,25000
2014,Never married,20,White,2000
2014,Married,42,White,22500
2014,Divorced,35,White,25000
2014,Married,51,White,17500
2014,Divorced,67,White,1000
2014,Never married,29,White,25000
2014,Married,30,White,25000
2014,Never married,66,White,1000
2014,Never married,19,White,1000
2014,Married,31,White,25000
2014,Never married,31,Black,1000
2014,Never married,51,Black,2000
2014,Married,52,White,25000
2014,Divorced,52,Black,17500
2014,Married,43,White,12500
2014,Married,39,White,17500
2014,Never married,25,White,25000
2014,Never married,29,White,25000
2014,Never married,60,White,25000
2014,Never married,26,White,2000
2014,Divorced,56,Other,17500
2014,Divorced,56,White,25000
2014,Divorced,33,White,12500
2014,Divorced,43,White,25000
2014,Never married,32,White,17500
2014,Divorced,36,White,25000
2014,Widowed,63,White,25000
2014,Married,64,White,25000
2014,Married,43,White,25000
2014,Divorced,61,Black,22500
